area,sec_id,sec_offset,sec_name,sec_type,ram_addr,file_addr,name,namespace,size,align,type,value
_main,1,00100f64,.text,text,80106544,00103544,btlevtcmd_AnimeCmpPoseType,battle_event_cmd.o,000000d4,4,,
_main,1,00101038,.text,text,80106618,00103618,btlevtcmd_SetStayPoseType,battle_event_cmd.o,00000090,4,,
_main,1,001010c8,.text,text,801066a8,001036a8,btlevtcmd_SetTalkPoseType,battle_event_cmd.o,00000090,4,,
_main,1,00101158,.text,text,80106738,00103738,btlevtcmd_SetStayPose,battle_event_cmd.o,00000058,4,,
_main,1,001011b0,.text,text,80106790,00103790,btlevtcmd_SetTalkPose,battle_event_cmd.o,00000058,4,,
_main,1,00101208,.text,text,801067e8,001037e8,btlevtcmd_SetTalkBodyId,battle_event_cmd.o,0000006c,4,,
_main,1,00101274,.text,text,80106854,00103854,btlevtcmd_AnimeWaitPlayLoopTiming,battle_event_cmd.o,0000012c,4,,
_main,1,001013a0,.text,text,80106980,00103980,btlevtcmd_AnimeWaitPlayComplete,battle_event_cmd.o,000000b4,4,,
_main,1,00101454,.text,text,80106a34,00103a34,btlevtcmd_AnimeChangePoseDirect,battle_event_cmd.o,000000ec,4,,
_main,1,00101540,.text,text,80106b20,00103b20,btlevtcmd_AnimeChangePoseType,battle_event_cmd.o,00000098,4,,
_main,1,001015d8,.text,text,80106bb8,00103bb8,btlevtcmd_AnimeChangePose,battle_event_cmd.o,00000088,4,,
_main,1,00101660,.text,text,80106c40,00103c40,btlevtcmd_AnimeChangeGroup,battle_event_cmd.o,000000d8,4,,
_main,1,00101738,.text,text,80106d18,00103d18,btlevtcmd_AudienceAppeal,battle_event_cmd.o,00000064,4,,
_main,1,0010179c,.text,text,80106d7c,00103d7c,btlevtcmd_ACRGetResult,battle_event_cmd.o,00000080,4,,
_main,1,0010181c,.text,text,80106dfc,00103dfc,btlevtcmd_ACRStart,battle_event_cmd.o,000000b8,4,,
_main,1,001018d4,.text,text,80106eb4,00103eb4,btlevtcmd_ACHelpSet,battle_event_cmd.o,0000003c,4,,
_main,1,00101910,.text,text,80106ef0,00103ef0,btlevtcmd_ac_timing_get_success_frame,battle_event_cmd.o,00000050,4,,
_main,1,00101960,.text,text,80106f40,00103f40,btlevtcmd_ac_timing_flag_onoff,battle_event_cmd.o,00000060,4,,
_main,1,001019c0,.text,text,80106fa0,00103fa0,btlevtcmd_ACSuccessEffect,battle_event_cmd.o,00000344,4,,
_main,1,00101d04,.text,text,801072e4,001042e4,btlevtcmd_AudienceDeclareAcrobatResult,battle_event_cmd.o,000001b8,4,,
_main,1,00101ebc,.text,text,8010749c,0010449c,btlevtcmd_AudienceDeclareACResult,battle_event_cmd.o,000000ac,4,,
_main,1,00101f68,.text,text,80107548,00104548,btlevtcmd_GetResultCountAC,battle_event_cmd.o,00000034,4,,
_main,1,00101f9c,.text,text,8010757c,0010457c,btlevtcmd_GetResultACDefence,battle_event_cmd.o,00000048,4,,
_main,1,00101fe4,.text,text,801075c4,001045c4,btlevtcmd_GetResultPrizeLv,battle_event_cmd.o,0000009c,4,,
_main,1,00102080,.text,text,80107660,00104660,btlevtcmd_GetResultAC,battle_event_cmd.o,00000034,4,,
_main,1,001020b4,.text,text,80107694,00104694,btlevtcmd_ResultACDefence,battle_event_cmd.o,00000074,4,,
_main,1,00102128,.text,text,80107708,00104708,btlevtcmd_ResultAC,battle_event_cmd.o,00000050,4,,
_main,1,00102178,.text,text,80107758,00104758,btlevtcmd_StopAC,battle_event_cmd.o,00000030,4,,
_main,1,001021a8,.text,text,80107788,00104788,btlevtcmd_StartAC,battle_event_cmd.o,00000064,4,,
_main,1,0010220c,.text,text,801077ec,001047ec,btlevtcmd_SetupAC,battle_event_cmd.o,00000098,4,,
_main,1,001022a4,.text,text,80107884,00104884,btlevtcmd_AcSetOutputParam,battle_event_cmd.o,00000058,4,,
_main,1,001022fc,.text,text,801078dc,001048dc,btlevtcmd_AcGetOutputParam,battle_event_cmd.o,00000060,4,,
_main,1,0010235c,.text,text,8010793c,0010493c,btlevtcmd_AcSetGaugeParam,battle_event_cmd.o,00000070,4,,
_main,1,001023cc,.text,text,801079ac,001049ac,btlevtcmd_AcGetParam,battle_event_cmd.o,00000060,4,,
_main,1,0010242c,.text,text,80107a0c,00104a0c,btlevtcmd_AcSetParam,battle_event_cmd.o,00000058,4,,
_main,1,00102484,.text,text,80107a64,00104a64,btlevtcmd_AcSetParamAll,battle_event_cmd.o,00000070,4,,
_main,1,001024f4,.text,text,80107ad4,00104ad4,btlevtcmd_AcSetFlag,battle_event_cmd.o,00000018,4,,
_main,1,0010250c,.text,text,80107aec,00104aec,btlevtcmd_AcGetDifficulty,battle_event_cmd.o,0000004c,4,,
_main,1,00102558,.text,text,80107b38,00104b38,btlevtcmd_AcSetDifficulty,battle_event_cmd.o,00000080,4,,
_main,1,001025d8,.text,text,80107bb8,00104bb8,btlevtcmd_DivePartsPosition,battle_event_cmd.o,0000094c,4,,
_main,1,00102f24,.text,text,80108504,00105504,btlevtcmd_FallPartsPosition,battle_event_cmd.o,00000360,4,,
_main,1,00103284,.text,text,80108864,00105864,btlevtcmd_JumpPartsContinue,battle_event_cmd.o,00000138,4,,
_main,1,001033bc,.text,text,8010899c,0010599c,btlevtcmd_JumpPartsSetting,battle_event_cmd.o,000000bc,4,,
_main,1,00103478,.text,text,80108a58,00105a58,btlevtcmd_JumpPartsPosition,battle_event_cmd.o,000004dc,4,,
_main,1,00103954,.text,text,80108f34,00105f34,btlevtcmd_SetPartsFallAccel,battle_event_cmd.o,00000090,4,,
_main,1,001039e4,.text,text,80108fc4,00105fc4,btlevtcmd_SetPartsMoveSpeed,battle_event_cmd.o,00000090,4,,
_main,1,00103a74,.text,text,80109054,00106054,btlevtcmd_GetTakeoffPosition,battle_event_cmd.o,00000354,4,,
_main,1,00103dc8,.text,text,801093a8,001063a8,btlevtcmd_MarioJumpPosition,battle_event_cmd.o,000008c0,4,,
_main,1,00104688,.text,text,80109c68,00106c68,btlevtcmd_MarioJumpParam,battle_event_cmd.o,0000019c,4,,
_main,1,00104824,.text,text,80109e04,00106e04,btlevtcmd_GetConfuseActEvent,battle_event_cmd.o,000000a4,4,,
_main,1,001048c8,.text,text,80109ea8,00106ea8,btlevtcmd_PhaseEventStartDeclare,battle_event_cmd.o,00000058,4,,
_main,1,00104920,.text,text,80109f00,00106f00,btlevtcmd_GetDataFromDataTable,battle_event_cmd.o,00000088,4,,
_main,1,001049a8,.text,text,80109f88,00106f88,btlevtcmd_CheckDataOfDataTable,battle_event_cmd.o,00000088,4,,
_main,1,00104a30,.text,text,8010a010,00107010,btlevtcmd_RunDataEventChild,battle_event_cmd.o,000000a0,4,,
_main,1,00104ad0,.text,text,8010a0b0,001070b0,btlevtcmd_WaitAttackEndCheck,battle_event_cmd.o,000000a4,4,,
_main,1,00104b74,.text,text,8010a154,00107154,btlevtcmd_WaitAttackEnd,battle_event_cmd.o,00000074,4,,
_main,1,00104be8,.text,text,8010a1c8,001071c8,btlevtcmd_WaitGuardMove,battle_event_cmd.o,0000001c,4,,
_main,1,00104c04,.text,text,8010a1e4,001071e4,btlevtcmd_GuardMoveEnd,battle_event_cmd.o,00000018,4,,
_main,1,00104c1c,.text,text,8010a1fc,001071fc,btlevtcmd_StopWaitEvent,battle_event_cmd.o,00000070,4,,
_main,1,00104c8c,.text,text,8010a26c,0010726c,btlevtcmd_StartWaitEvent,battle_event_cmd.o,00000064,4,,
_main,1,00104cf0,.text,text,8010a2d0,001072d0,btlevtcmd_SetEventCeilFall,battle_event_cmd.o,0000005c,4,,
_main,1,00104d4c,.text,text,8010a32c,0010732c,btlevtcmd_SetEventConfusion,battle_event_cmd.o,0000005c,4,,
_main,1,00104da8,.text,text,8010a388,00107388,btlevtcmd_SetEventAttack,battle_event_cmd.o,00000064,4,,
_main,1,00104e0c,.text,text,8010a3ec,001073ec,btlevtcmd_SetEventUnisonPhase,battle_event_cmd.o,0000005c,4,,
_main,1,00104e68,.text,text,8010a448,00107448,btlevtcmd_SetEventPhase,battle_event_cmd.o,0000005c,4,,
_main,1,00104ec4,.text,text,8010a4a4,001074a4,btlevtcmd_SetEventEntry,battle_event_cmd.o,0000005c,4,,
_main,1,00104f20,.text,text,8010a500,00107500,btlevtcmd_SetEventWait,battle_event_cmd.o,0000005c,4,,
_main,1,00104f7c,.text,text,8010a55c,0010755c,btlevtcmd_SetEventDamage,battle_event_cmd.o,0000005c,4,,
_main,1,00104fd8,.text,text,8010a5b8,001075b8,btlevtcmd_DamageDirect,battle_event_cmd.o,000000d0,4,,
_main,1,001050a8,.text,text,8010a688,00107688,btlevtcmd_CommandCheckDamage,battle_event_cmd.o,00000104,4,,
_main,1,001051ac,.text,text,8010a78c,0010778c,btlevtcmd_CheckDamage,battle_event_cmd.o,00000100,4,,
_main,1,001052ac,.text,text,8010a88c,0010788c,btlevtcmd_CommandPreCheckCounter,battle_event_cmd.o,0000010c,4,,
_main,1,001053b8,.text,text,8010a998,00107998,btlevtcmd_PreCheckCounter,battle_event_cmd.o,00000110,4,,
_main,1,001054c8,.text,text,8010aaa8,00107aa8,btlevtcmd_CommandPreCheckDamage,battle_event_cmd.o,00000104,4,,
_main,1,001055cc,.text,text,8010abac,00107bac,btlevtcmd_PreCheckDamage,battle_event_cmd.o,00000100,4,,
_main,1,001056cc,.text,text,8010acac,00107cac,btlevtcmd_AttackDeclareAll,battle_event_cmd.o,00000054,4,,
_main,1,00105720,.text,text,8010ad00,00107d00,btlevtcmd_AttackDeclare,battle_event_cmd.o,000000ac,4,,
_main,1,001057cc,.text,text,8010adac,00107dac,btlevtcmd_ConsumeItemReserve,battle_event_cmd.o,000001ac,4,,
_main,1,00105978,.text,text,8010af58,00107f58,btlevtcmd_ConsumeItem,battle_event_cmd.o,0000016c,4,,
_main,1,00105ae4,.text,text,8010b0c4,001080c4,btlevtcmd_CommandFlyItem,battle_event_cmd.o,000001f4,4,,
_main,1,00105cd8,.text,text,8010b2b8,001082b8,btlevtcmd_DispItemIcon,battle_event_cmd.o,0000011c,4,,
_main,1,00105df4,.text,text,8010b3d4,001083d4,btlevtcmd_GetConsumeItem,battle_event_cmd.o,00000044,4,,
_main,1,00105e38,.text,text,8010b418,00108418,btlevtcmd_GetFirstAttackTarget,battle_event_cmd.o,00000078,4,,
_main,1,00105eb0,.text,text,8010b490,00108490,btlevtcmd_GetSelectNextEnemy,battle_event_cmd.o,000000b0,4,,
_main,1,00105f60,.text,text,8010b540,00108540,btlevtcmd_GetSelectEnemy,battle_event_cmd.o,000000a4,4,,
_main,1,00106004,.text,text,8010b5e4,001085e4,btlevtcmd_ChoiceSamplingEnemy,battle_event_cmd.o,00000080,4,,
_main,1,00106084,.text,text,8010b664,00108664,btlevtcmd_SamplingEnemy,battle_event_cmd.o,000000b0,4,,
_main,1,00106134,.text,text,8010b714,00108714,btlevtcmd_PartsFaceDirectionSub,battle_event_cmd.o,000000b0,4,,
_main,1,001061e4,.text,text,8010b7c4,001087c4,btlevtcmd_FaceDirectionSub,battle_event_cmd.o,00000098,4,,
_main,1,0010627c,.text,text,8010b85c,0010885c,btlevtcmd_FaceDirectionAdd,battle_event_cmd.o,00000098,4,,
_main,1,00106314,.text,text,8010b8f4,001088f4,btlevtcmd_MoveDirectionAdd,battle_event_cmd.o,000000b0,4,,
_main,1,001063c4,.text,text,8010b9a4,001089a4,btlevtcmd_EllipseMovePosition,battle_event_cmd.o,000005e8,4,,
_main,1,001069ac,.text,text,8010bf8c,00108f8c,btlevtcmd_DivePosition,battle_event_cmd.o,00000934,4,,
_main,1,001072e0,.text,text,8010c8c0,001098c0,btlevtcmd_GetMoveFrame,battle_event_cmd.o,000001b4,4,,
_main,1,00107494,.text,text,8010ca74,00109a74,btlevtcmd_MovePosition,battle_event_cmd.o,00000334,4,,
_main,1,001077c8,.text,text,8010cda8,00109da8,btlevtcmd_FallPosition,battle_event_cmd.o,00000348,4,,
_main,1,00107b10,.text,text,8010d0f0,0010a0f0,btlevtcmd_JumpContinue,battle_event_cmd.o,00000118,4,,
_main,1,00107c28,.text,text,8010d208,0010a208,btlevtcmd_JumpPosition,battle_event_cmd.o,000004c4,4,,
_main,1,001080ec,.text,text,8010d6cc,0010a6cc,btlevtcmd_JumpSetting,battle_event_cmd.o,000000a4,4,,
_main,1,00108190,.text,text,8010d770,0010a770,btlevtcmd_SetFallAccel,battle_event_cmd.o,00000078,4,,
_main,1,00108208,.text,text,8010d7e8,0010a7e8,btlevtcmd_SetJumpSpeed,battle_event_cmd.o,00000078,4,,
_main,1,00108280,.text,text,8010d860,0010a860,btlevtcmd_SetMoveSpeed,battle_event_cmd.o,00000078,4,,
_main,1,001082f8,.text,text,8010d8d8,0010a8d8,btlevtcmd_StoreCoin,battle_event_cmd.o,0000003c,4,,
_main,1,00108334,.text,text,8010d914,0010a914,btlevtcmd_GetCoin,battle_event_cmd.o,0000006c,4,,
_main,1,001083a0,.text,text,8010d980,0010a980,btlevtcmd_StoreExp,battle_event_cmd.o,0000003c,4,,
_main,1,001083dc,.text,text,8010d9bc,0010a9bc,btlevtcmd_GetExp,battle_event_cmd.o,0000006c,4,,
_main,1,00108448,.text,text,8010da28,0010aa28,btlevtcmd_GetBackItem,battle_event_cmd.o,000000b8,4,,
_main,1,00108500,.text,text,8010dae0,0010aae0,btlevtcmd_ChangeDataTable,battle_event_cmd.o,0000005c,4,,
_main,1,0010855c,.text,text,8010db3c,0010ab3c,btlevtcmd_SetPartsDefenceAttrTable,battle_event_cmd.o,00000084,4,,
_main,1,001085e0,.text,text,8010dbc0,0010abc0,btlevtcmd_SetPartsDefenceTable,battle_event_cmd.o,00000084,4,,
_main,1,00108664,.text,text,8010dc44,0010ac44,btlevtcmd_ChangeKind,battle_event_cmd.o,0000006c,4,,
_main,1,001086d0,.text,text,8010dcb0,0010acb0,btlevtcmd_CheckCommandUnit,battle_event_cmd.o,00000090,4,,
_main,1,00108760,.text,text,8010dd40,0010ad40,btlevtcmd_SetRegistStatus,battle_event_cmd.o,0000006c,4,,
_main,1,001087cc,.text,text,8010ddac,0010adac,btlevtcmd_CheckToken,battle_event_cmd.o,00000084,4,,
_main,1,00108850,.text,text,8010de30,0010ae30,btlevtcmd_OffToken,battle_event_cmd.o,00000064,4,,
_main,1,001088b4,.text,text,8010de94,0010ae94,btlevtcmd_OnToken,battle_event_cmd.o,00000064,4,,
_main,1,00108918,.text,text,8010def8,0010aef8,btlevtcmd_SetPartsBlur,battle_event_cmd.o,00000110,4,,
_main,1,00108a28,.text,text,8010e008,0010b008,btlevtcmd_OffPartsCounterAttribute,battle_event_cmd.o,00000084,4,,
_main,1,00108aac,.text,text,8010e08c,0010b08c,btlevtcmd_OnPartsCounterAttribute,battle_event_cmd.o,00000084,4,,
_main,1,00108b30,.text,text,8010e110,0010b110,btlevtcmd_CheckPartsCounterAttribute,battle_event_cmd.o,000000a8,4,,
_main,1,00108bd8,.text,text,8010e1b8,0010b1b8,btlevtcmd_OffPartsAttribute,battle_event_cmd.o,00000084,4,,
_main,1,00108c5c,.text,text,8010e23c,0010b23c,btlevtcmd_OnPartsAttribute,battle_event_cmd.o,00000084,4,,
_main,1,00108ce0,.text,text,8010e2c0,0010b2c0,btlevtcmd_CheckPartsAttribute,battle_event_cmd.o,000000a8,4,,
_main,1,00108d88,.text,text,8010e368,0010b368,btlevtcmd_OffAttribute,battle_event_cmd.o,00000064,4,,
_main,1,00108dec,.text,text,8010e3cc,0010b3cc,btlevtcmd_OnAttribute,battle_event_cmd.o,00000064,4,,
_main,1,00108e50,.text,text,8010e430,0010b430,btlevtcmd_CheckAttribute,battle_event_cmd.o,0000008c,4,,
_main,1,00108edc,.text,text,8010e4bc,0010b4bc,btlevtcmd_ResetFaceDirection,battle_event_cmd.o,00000070,4,,
_main,1,00108f4c,.text,text,8010e52c,0010b52c,btlevtcmd_ChangePartsFaceDirection,battle_event_cmd.o,0000007c,4,,
_main,1,00108fc8,.text,text,8010e5a8,0010b5a8,btlevtcmd_ChangeFaceDirection,battle_event_cmd.o,0000006c,4,,
_main,1,00109034,.text,text,8010e614,0010b614,btlevtcmd_GetFaceDirection,battle_event_cmd.o,00000070,4,,
_main,1,001090a4,.text,text,8010e684,0010b684,btlevtcmd_CalculateFaceDirection,battle_event_cmd.o,00000318,4,,
_main,1,001093bc,.text,text,8010e99c,0010b99c,btlevtcmd_GetPartyTechLv,battle_event_cmd.o,00000098,4,,
_main,1,00109454,.text,text,8010ea34,0010ba34,btlevtcmd_GetUnitId,battle_event_cmd.o,000000a4,4,,
_main,1,001094f8,.text,text,8010ead8,0010bad8,btlevtcmd_GetBodyId,battle_event_cmd.o,00000074,4,,
_main,1,0010956c,.text,text,8010eb4c,0010bb4c,btlevtcmd_GetPartyId,battle_event_cmd.o,000000d8,4,,
_main,1,00109644,.text,text,8010ec24,0010bc24,btlevtcmd_GetMarioId,battle_event_cmd.o,000000d0,4,,
_main,1,00109714,.text,text,8010ecf4,0010bcf4,btlevtcmd_GetPartnerId,battle_event_cmd.o,00000098,4,,
_main,1,001097ac,.text,text,8010ed8c,0010bd8c,btlevtcmd_GetUnitKind,battle_event_cmd.o,0000006c,4,,
_main,1,00109818,.text,text,8010edf8,0010bdf8,btlevtcmd_GetProtectId,battle_event_cmd.o,0000006c,4,,
_main,1,00109884,.text,text,8010ee64,0010be64,btlevtcmd_GetFriendBelong,battle_event_cmd.o,00000070,4,,
_main,1,001098f4,.text,text,8010eed4,0010bed4,btlevtcmd_GetEnemyBelong,battle_event_cmd.o,00000070,4,,
_main,1,00109964,.text,text,8010ef44,0010bf44,btlevtcmd_CheckSpace,battle_event_cmd.o,000001a4,4,,
_main,1,00109b08,.text,text,8010f0e8,0010c0e8,btlevtcmd_CheckDamagePattern,battle_event_cmd.o,0000008c,4,,
_main,1,00109b94,.text,text,8010f174,0010c174,btlevtcmd_RunHitEventDirect,battle_event_cmd.o,0000008c,4,,
_main,1,00109c20,.text,text,8010f200,0010c200,btlevtcmd_StartAvoid,battle_event_cmd.o,000000e8,4,,
_main,1,00109d08,.text,text,8010f2e8,0010c2e8,btlevtcmd_CheckDamageCode,battle_event_cmd.o,0000008c,4,,
_main,1,00109d94,.text,text,8010f374,0010c374,btlevtcmd_GetDamageCode,battle_event_cmd.o,00000070,4,,
_main,1,00109e04,.text,text,8010f3e4,0010c3e4,btlevtcmd_GetTotalDamage,battle_event_cmd.o,00000074,4,,
_main,1,00109e78,.text,text,8010f458,0010c458,btlevtcmd_GetDamage,battle_event_cmd.o,00000074,4,,
_main,1,00109eec,.text,text,8010f4cc,0010c4cc,btlevtcmd_SetPartsWork,battle_event_cmd.o,0000009c,4,,
_main,1,00109f88,.text,text,8010f568,0010c568,btlevtcmd_GetPartsWork,battle_event_cmd.o,0000009c,4,,
_main,1,0010a024,.text,text,8010f604,0010c604,btlevtcmd_SetUnitWorkFloat,battle_event_cmd.o,0000008c,4,,
_main,1,0010a0b0,.text,text,8010f690,0010c690,btlevtcmd_GetUnitWorkFloat,battle_event_cmd.o,00000088,4,,
_main,1,0010a138,.text,text,8010f718,0010c718,btlevtcmd_AddUnitWork,battle_event_cmd.o,0000008c,4,,
_main,1,0010a1c4,.text,text,8010f7a4,0010c7a4,btlevtcmd_SetUnitWork,battle_event_cmd.o,00000084,4,,
_main,1,0010a248,.text,text,8010f828,0010c828,btlevtcmd_GetUnitWork,battle_event_cmd.o,00000084,4,,
_main,1,0010a2cc,.text,text,8010f8ac,0010c8ac,btlevtcmd_SetOverTurnCount,battle_event_cmd.o,0000006c,4,,
_main,1,0010a338,.text,text,8010f918,0010c918,btlevtcmd_GetOverTurnCount,battle_event_cmd.o,00000070,4,,
_main,1,0010a3a8,.text,text,8010f988,0010c988,btlevtcmd_RecoverFp,battle_event_cmd.o,00000094,4,,
_main,1,0010a43c,.text,text,8010fa1c,0010ca1c,btlevtcmd_RecoverHp,battle_event_cmd.o,000000d4,4,,
_main,1,0010a510,.text,text,8010faf0,0010caf0,btlevtcmd_GetHpDamageCount,battle_event_cmd.o,00000078,4,,
_main,1,0010a588,.text,text,8010fb68,0010cb68,btlevtcmd_GetFpDamage,battle_event_cmd.o,0000007c,4,,
_main,1,0010a604,.text,text,8010fbe4,0010cbe4,btlevtcmd_GetHpDamage,battle_event_cmd.o,0000007c,4,,
_main,1,0010a680,.text,text,8010fc60,0010cc60,btlevtcmd_GetDamagePartsId,battle_event_cmd.o,00000080,4,,
_main,1,0010a700,.text,text,8010fce0,0010cce0,btlevtcmd_SetMaxMoveCount,battle_event_cmd.o,00000098,4,,
_main,1,0010a798,.text,text,8010fd78,0010cd78,btlevtcmd_SetSwallowAttribute,battle_event_cmd.o,00000078,4,,
_main,1,0010a810,.text,text,8010fdf0,0010cdf0,btlevtcmd_SetSwallowParam,battle_event_cmd.o,00000074,4,,
_main,1,0010a884,.text,text,8010fe64,0010ce64,btlevtcmd_SetMaxFp,battle_event_cmd.o,00000088,4,,
_main,1,0010a90c,.text,text,8010feec,0010ceec,btlevtcmd_SetFp,battle_event_cmd.o,00000088,4,,
_main,1,0010a994,.text,text,8010ff74,0010cf74,btlevtcmd_SetHp,battle_event_cmd.o,000000d8,4,,
_main,1,0010aa6c,.text,text,8011004c,0010d04c,btlevtcmd_GetMaxFp,battle_event_cmd.o,00000080,4,,
_main,1,0010aaec,.text,text,801100cc,0010d0cc,btlevtcmd_GetMaxHp,battle_event_cmd.o,00000078,4,,
_main,1,0010ab64,.text,text,80110144,0010d144,btlevtcmd_GetFp,battle_event_cmd.o,00000080,4,,
_main,1,0010abe4,.text,text,801101c4,0010d1c4,btlevtcmd_GetHp,battle_event_cmd.o,00000078,4,,
_main,1,0010ac5c,.text,text,8011023c,0010d23c,btlevtcmd_AddPartsScale,battle_event_cmd.o,000000d0,4,,
_main,1,0010ad2c,.text,text,8011030c,0010d30c,btlevtcmd_SetPartsScale,battle_event_cmd.o,000000d0,4,,
_main,1,0010adfc,.text,text,801103dc,0010d3dc,btlevtcmd_AddScale,battle_event_cmd.o,000000c0,4,,
_main,1,0010aebc,.text,text,8011049c,0010d49c,btlevtcmd_SetScale,battle_event_cmd.o,000000c0,4,,
_main,1,0010af7c,.text,text,8011055c,0010d55c,btlevtcmd_GetScale,battle_event_cmd.o,000000d8,4,,
_main,1,0010b054,.text,text,80110634,0010d634,btlevtcmd_SetPartsBaseScale,battle_event_cmd.o,000000d0,4,,
_main,1,0010b124,.text,text,80110704,0010d704,btlevtcmd_SetBaseScale,battle_event_cmd.o,000000c4,4,,
_main,1,0010b1e8,.text,text,801107c8,0010d7c8,btlevtcmd_SetPossessionItemOffset,battle_event_cmd.o,00000124,4,,
_main,1,0010b30c,.text,text,801108ec,0010d8ec,btlevtcmd_SetCutHeight,battle_event_cmd.o,0000008c,4,,
_main,1,0010b398,.text,text,80110978,0010d978,btlevtcmd_SetCutWidth,battle_event_cmd.o,0000008c,4,,
_main,1,0010b424,.text,text,80110a04,0010da04,btlevtcmd_SetKissHitOffset,battle_event_cmd.o,00000124,4,,
_main,1,0010b548,.text,text,80110b28,0010db28,btlevtcmd_SetBintaHitOffset,battle_event_cmd.o,00000124,4,,
_main,1,0010b66c,.text,text,80110c4c,0010dc4c,btlevtcmd_SetCutBaseOffset,battle_event_cmd.o,00000124,4,,
_main,1,0010b790,.text,text,80110d70,0010dd70,btlevtcmd_SetRotateOffsetFromCenterOffset,battle_event_cmd.o,00000064,4,,
_main,1,0010b7f4,.text,text,80110dd4,0010ddd4,btlevtcmd_AddPartsRotateOffset,battle_event_cmd.o,000000e4,4,,
_main,1,0010b8d8,.text,text,80110eb8,0010deb8,btlevtcmd_SetPartsRotateOffset,battle_event_cmd.o,000000e4,4,,
_main,1,0010b9bc,.text,text,80110f9c,0010df9c,btlevtcmd_SetRotateOffset,battle_event_cmd.o,00000128,4,,
_main,1,0010bae4,.text,text,801110c4,0010e0c4,btlevtcmd_SetPartsBaseRotate,battle_event_cmd.o,00000120,4,,
_main,1,0010bc04,.text,text,801111e4,0010e1e4,btlevtcmd_SetBaseRotate,battle_event_cmd.o,00000174,4,,
_main,1,0010bd78,.text,text,80111358,0010e358,btlevtcmd_AddPartsRotate,battle_event_cmd.o,000000e4,4,,
_main,1,0010be5c,.text,text,8011143c,0010e43c,btlevtcmd_SetPartsRotate,battle_event_cmd.o,000000e4,4,,
_main,1,0010bf40,.text,text,80111520,0010e520,btlevtcmd_GetPartsRotate,battle_event_cmd.o,000000d8,4,,
_main,1,0010c018,.text,text,801115f8,0010e5f8,btlevtcmd_AddRotate,battle_event_cmd.o,00000128,4,,
_main,1,0010c140,.text,text,80111720,0010e720,btlevtcmd_SetRotate,battle_event_cmd.o,00000174,4,,
_main,1,0010c2b4,.text,text,80111894,0010e894,btlevtcmd_GetRotate,battle_event_cmd.o,000000e8,4,,
_main,1,0010c39c,.text,text,8011197c,0010e97c,btlevtcmd_SetRGB,battle_event_cmd.o,0000009c,4,,
_main,1,0010c438,.text,text,80111a18,0010ea18,btlevtcmd_GetRGB,battle_event_cmd.o,000000a0,4,,
_main,1,0010c4d8,.text,text,80111ab8,0010eab8,btlevtcmd_SetAlpha,battle_event_cmd.o,00000074,4,,
_main,1,0010c54c,.text,text,80111b2c,0010eb2c,btlevtcmd_GetHpGaugeOffset,battle_event_cmd.o,00000098,4,,
_main,1,0010c5e4,.text,text,80111bc4,0010ebc4,btlevtcmd_SetHpGaugeOffset,battle_event_cmd.o,00000098,4,,
_main,1,0010c67c,.text,text,80111c5c,0010ec5c,btlevtcmd_SetStatusIconOffset,battle_event_cmd.o,00000098,4,,
_main,1,0010c714,.text,text,80111cf4,0010ecf4,btlevtcmd_GetStatusMg,battle_event_cmd.o,0000006c,4,,
_main,1,0010c780,.text,text,80111d60,0010ed60,btlevtcmd_SetHeight,battle_event_cmd.o,00000070,4,,
_main,1,0010c7f0,.text,text,80111dd0,0010edd0,btlevtcmd_GetHeight,battle_event_cmd.o,00000070,4,,
_main,1,0010c860,.text,text,80111e40,0010ee40,btlevtcmd_GetWidth,battle_event_cmd.o,00000070,4,,
_main,1,0010c8d0,.text,text,80111eb0,0010eeb0,btlevtcmd_SetHitCursorOffset,battle_event_cmd.o,000000fc,4,,
_main,1,0010c9cc,.text,text,80111fac,0010efac,btlevtcmd_SetHitOffset,battle_event_cmd.o,000000fc,4,,
